ORF	SMF	SDV
YNL114C_damp	1.082610	0.011734
YNL118C_damp	NaN	NaN
YNL124W_damp	1.028910	0.012214
YNL126W_damp	0.534807	0.014934
YNL131W_damp	0.767290	0.012506
YNL132W_damp	0.974662	0.008510
YNL133C_damp	1.022337	0.007896
YNL139C_damp	1.029300	0.009834
YNL148C_damp	0.687878	0.019653
YNL149C_damp	0.454663	0.013489
YNL151C_damp	0.996197	0.010983
YNL152W_damp	0.710019	0.008883
YNL158W_damp	1.060771	0.011546
YNL161W_damp	NaN	NaN
YNL162W_damp	NaN	NaN
YNL163C_damp	NaN	NaN
YNL177C_damp	NaN	NaN
YNL181W_damp	NaN	NaN
YNL182C_damp	NaN	NaN
YNL184C_damp	NaN	NaN
YNL188W_damp	NaN	NaN
YNL189W_damp	NaN	NaN
YNL213C_damp	NaN	NaN
YNL216W_damp	NaN	NaN
YNL221C_damp	NaN	NaN
YNL222W_damp	NaN	NaN
YNL225C_damp	NaN	NaN
YNL232W_damp	NaN	NaN
YNL240C_damp	NaN	NaN
YNL245C_damp	NaN	NaN
YNL247W_damp	NaN	NaN
YNL248C_damp	NaN	NaN
YNL250W_damp	NaN	NaN
YNL251C_damp	NaN	NaN
YNL252C_damp	NaN	NaN
YNL256W_damp	NaN	NaN
YNL258C_damp	NaN	NaN
YNL260C_damp	NaN	NaN
YNL261W_damp	NaN	NaN
YNL262W_damp	NaN	NaN
YNL263C_damp	NaN	NaN
YNL264C_damp	NaN	NaN
YNL266W_damp	NaN	NaN
YNL267W_damp	NaN	NaN
YNL269W_damp	NaN	NaN
YNL272C_damp	NaN	NaN
YNL282W_damp	NaN	NaN
YNL290W_damp	NaN	NaN
YNL306W_damp	NaN	NaN
YNL308C_damp	NaN	NaN
YNL310C_damp	NaN	NaN
YNL312W_damp	NaN	NaN
YNL313C_damp	NaN	NaN
YNR003C_damp	0.866338	0.008139
YNR011C_damp	1.016967	0.015965
YNR016C_damp	0.952419	0.014669
YNR017W_damp	0.706435	0.008358
YNR035C_damp	0.516080	0.026083
YNR036C_damp	0.686716	0.033679
YNR037C_damp	0.641066	0.038644
YNR038W_damp	0.989661	0.008522
YNR043W_damp	0.808473	0.014745
YNR046W_damp	0.413266	0.013693
YNR052C_damp	0.944129	0.016336
YNR053C_damp	0.969146	0.011241
YNR054C_damp	NaN	NaN
YNR070W_damp	1.017488	0.011084
YOL009C_damp	1.028496	0.009032
YOL010W_damp	0.948176	0.006473
YOL021C_damp	1.022257	0.007861
YOL022C_damp	0.960277	0.006174
YOL023W_damp	0.981126	0.008346
YOL026C_damp	0.732024	0.014138
YOL033W_damp	1.005268	0.005947
YOL034W_damp	1.018750	0.010114
YOL038W_damp	0.763308	0.015147
YOL066C_damp	0.919347	0.005604
YOL069W_damp	0.994021	0.007662
YOL072W_damp	1.031480	0.006167
YOL076W_damp	0.949801	0.006786
YOL077C_damp	0.543964	0.026432
YOL078W_damp	0.990301	0.012656
YOL096C_damp	1.004369	0.009622
YOL097C_damp	0.791513	0.010727
YOL100W_damp	0.973951	0.004068
YOL102C_damp	0.679718	0.012550
YOL108C_damp	0.951734	0.009316
YOL130W_damp	0.996428	0.011329
YOL133W_damp	0.621375	0.009070
YOL134C_damp	0.921299	0.009052
YOL135C_damp	0.956695	0.010967
YOL139C_damp	0.532960	0.016555
YOL144W_damp	1.017470	0.013705
YOL146W_damp	0.761505	0.013577
YOL148C_damp	0.930603	0.009103
YOR004W_damp	0.901663	0.007329
YOR026W_damp	0.951793	0.006806
YOR036W_damp	0.963662	0.009180
YOR048C_damp	0.965614	0.014987
YOR056C_damp	NaN	NaN
YOR057W_damp	1.012249	0.009772
YOR060C_damp	0.942420	0.014584
YOR063W_damp	NaN	NaN
YOR074C_damp	NaN	NaN
YOR075W_damp	1.005470	0.008948
YOR077W_damp	0.844016	0.009267
YOR078W_damp	0.919319	0.006133
YOR095C_damp	1.041176	0.008211
YOR096W_damp	0.542412	0.013338
YOR098C_damp	0.950185	0.010626
YOR102W_damp	NaN	NaN
YOR103C_damp	0.678942	0.011540
YOR110W_damp	NaN	NaN
YOR116C_damp	NaN	NaN
YOR117W_damp	NaN	NaN
YOR119C_damp	NaN	NaN
YOR122C_damp	NaN	NaN
YOR130C_damp	NaN	NaN
YOR141C_damp	NaN	NaN
YOR143C_damp	NaN	NaN
YOR145C_damp	NaN	NaN
YOR148C_damp	NaN	NaN
YOR149C_damp	NaN	NaN
YOR151C_damp	NaN	NaN
YOR157C_damp	NaN	NaN
YOR160W_damp	NaN	NaN
YOR174W_damp	NaN	NaN
YOR176W_damp	NaN	NaN
YOR181W_damp	NaN	NaN
YOR187W_damp	NaN	NaN
YOR199W_damp	NaN	NaN
YOR200W_damp	NaN	NaN
YOR201C_damp	NaN	NaN
YOR202W_damp	NaN	NaN
YOR204W_damp	NaN	NaN
YOR205C_damp	NaN	NaN
YOR207C_damp	NaN	NaN
YOR211C_damp	NaN	NaN
YOR217W_damp	NaN	NaN
YOR218C_damp	NaN	NaN
YOR232W_damp	NaN	NaN
YOR236W_damp	NaN	NaN
YOR241W_damp	NaN	NaN
YOR244W_damp	NaN	NaN
YOR249C_damp	NaN	NaN
YOR250C_damp	NaN	NaN
YOR258W_damp	NaN	NaN
YOR260W_damp	NaN	NaN
YOR261C_damp	NaN	NaN
YOR270C_damp	NaN	NaN
YOR272W_damp	NaN	NaN
YOR278W_damp	NaN	NaN
YOR281C_damp	NaN	NaN
YOR287C_damp	NaN	NaN
YOR290C_damp	NaN	NaN
YOR294W_damp	NaN	NaN
YOR295W_damp	NaN	NaN
YOR305W_damp	NaN	NaN
YOR310C_damp	NaN	NaN
YOR319W_damp	NaN	NaN
YOR323C_damp	NaN	NaN
YOR326W_damp	NaN	NaN
YOR329C_damp	1.003488	0.010213
YOR330C_damp	0.952865	0.006295
YOR332W_damp	NaN	NaN
YOR335C_damp	0.962561	0.009387
YOR336W_damp	0.966050	0.010523
YOR340C_damp	0.750593	0.009067
YOR341W_damp	0.970307	0.004531
YOR353C_damp	0.922542	0.006039
YOR361C_damp	0.788584	0.008729
YOR362C_damp	0.698532	0.014212
YOR370C_damp	1.022053	0.012911
YOR372C_damp	0.976864	0.007046
YOR373W_damp	0.922133	0.014404
YPL002C_damp	0.969791	0.005009
YPL005W_damp	0.995397	0.009357
YPL007C_damp	1.009979	0.012091
YPL010W_damp	0.514977	0.018688
YPL011C_damp	0.979814	0.007114
YPL012W_damp	1.048318	0.010386
YPL013C_damp	0.844969	0.013434
YPL016W_damp	0.988115	0.004835
YPL020C_damp	1.040315	0.010609
YPL028W_damp	0.879861	0.008249
YPL031C_damp	NaN	NaN
YPL040C_damp	0.960141	0.010489
YPL043W_damp	1.008625	0.010721
YPL044C_damp	0.685350	0.015093
YPL045W_damp	1.008607	0.009644
YPL049C_damp	0.991048	0.008150
YPL050C_damp	0.964367	0.007528
YPL059W_damp	0.947434	0.007787
YPL063W_damp	0.966741	0.013697
YPL065W_damp	NaN	NaN
YPL075W_damp	0.983450	0.005807
YPL076W_damp	1.010323	0.013234
YPL077C_damp	1.007849	0.005298
YPL078C_damp	0.967839	0.009005
YPL082C_damp	0.984593	0.004266
YPL083C_damp	1.012638	0.008031
YPL084W_damp	0.971276	0.012118
YPL085W_damp	0.971295	0.013343
YPL090C_damp	0.646533	0.012171
YPL093W_damp	0.927439	0.006687
YPL094C_damp	0.955452	0.007132
YPL097W_damp	0.604970	0.016174
YPL104W_damp	0.993878	0.006506
YPL106C_damp	0.982452	0.010269
YPL117C_damp	0.952648	0.008406
YPL118W_damp	0.954603	0.009441
YPL122C_damp	0.930206	0.011145
YPL124W_damp	0.988417	0.014069
YPL126W_damp	0.945143	0.006075
YPL128C_damp	1.006786	0.010710
YPL132W_damp	0.970913	0.008428
YPL146C_damp	0.924694	0.010727
YPL148C_damp	NaN	NaN
YPL153C_damp	0.956950	0.009032
YPL160W_damp	1.054924	0.006014
YPL169C_damp	1.013556	0.013413
YPL173W_damp	NaN	NaN
YPL175W_damp	0.721246	0.014016
YPL180W_damp	0.948508	0.013393
YPL188W_damp	1.030265	0.010702
YPL190C_damp	0.973696	0.007165
YPL193W_damp	0.988373	0.008137
YPL204W_damp	0.973000	0.009918
YPL209C_damp	1.003570	0.005982
YPL210C_damp	1.000742	0.008371
YPL211W_damp	0.520169	0.032641
YPL215W_damp	0.965974	0.008123
YPL217C_damp	1.006981	0.016914
YPL218W_damp	0.672646	0.008329
YPL228W_damp	0.991301	0.018297
YPL231W_damp	NaN	NaN
YPL233W_damp	0.968868	0.009610
YPL234C_damp	0.735186	0.008680
YPL235W_damp	0.807869	0.015623
YPL237W_damp	0.641218	0.019392
YPL238C_damp	0.517139	0.020942
YPL239W_damp	0.775426	0.011948
YPL242C_damp	1.003916	0.005455
YPL243W_damp	0.982173	0.010034
YPL254W_damp	0.957113	0.013351
YPL255W_damp	1.029981	0.008843
YPL266W_damp	0.909586	0.005906
YPL268W_damp	0.997521	0.010460
YPR010C_damp	1.008038	0.007102
YPR016C_damp	0.700872	0.010437
YPR019W_damp	1.021902	0.021473
YPR025C_damp	0.931451	0.009780
YPR033C_damp	0.989674	0.009917
YPR034W_damp	0.738495	0.008485
YPR035W_damp	0.957973	0.004608
YPR036W_damp	0.893896	0.009912
YPR041W_damp	0.836256	0.008313
YPR047W_damp	NaN	NaN
YPR049C_damp	1.021300	0.009232
YPR055W_damp	0.965647	0.005856
YPR056W_damp	0.973140	0.018483
YPR072W_damp	0.910022	0.012550
YPR082C_damp	0.682890	0.006324
YPR085C_damp	0.914130	0.011714
YPR087W_damp	1.000655	0.013253
YPR088C_damp	0.964698	0.011971
YPR099C_damp	0.721152	0.025340
YPR100W_damp	NaN	NaN
YPR101W_damp	0.932207	0.006984
YPR103W_damp	0.681451	0.010877
YPR104C_damp	1.014185	0.015396
YPR105C_damp	0.993288	0.006143
YPR107C_damp	0.841930	0.008559
YPR108W_damp	0.965884	0.007290
YPR110C_damp	0.753145	0.007756
YPR112C_damp	0.958807	0.008463
YPR113W_damp	1.000504	0.006713
YPR116W_damp	0.967614	0.009092
YPR124W_damp	0.960761	0.008487
YPR131C_damp	1.013244	0.011186
YPR133C_damp	0.789809	0.007245
YPR137W_damp	0.950112	0.008799
YPR139C_damp	0.954862	0.008379
YPR142C_damp	1.033166	0.008651
YPR143W_damp	0.807030	0.012155
YPR144C_damp	0.911723	0.006378
YPR159W_damp	0.954517	0.011380
YPR161C_damp	0.991726	0.009072
YPR165W_damp	1.076250	0.011362
YPR166C_damp	NaN	NaN
YPR168W_damp	0.919228	0.014295
YPR169W_damp	0.994681	0.006706
YPR175W_damp	0.554219	0.012779
YPR176C_damp	1.037030	0.010596
YPR177C_damp	0.879122	0.009876
YPR178W_damp	0.772756	0.012588
YPR180W_damp	0.995634	0.011177
YPR181C_damp	0.477037	0.025913
YPR183W_damp	1.034570	0.008630
YPR186C_damp	0.948469	0.009868
YPR187W_damp	0.925150	0.010815
YPR190C_damp	0.982561	0.010898
YAL001C_tsq508	0.916836	0.019462
YAL038W_tsq26	1.010085	0.008135
YAL041W_tsq148	0.876299	0.013070
YAL041W_tsq149	0.945156	0.008135
YAL041W_tsq408	0.943004	0.008763
YAL041W_tsq410	0.981832	0.007661
YAL041W_tsq412	0.990410	0.012783
YBL023C_tsq111	1.018960	0.007569
YBL034C_tsq274	1.008208	0.010277
YBL034C_tsq454	0.966013	0.006061
YBL034C_tsq643	0.921455	0.006378
YBL034C_tsq822	1.047823	0.007997
YBL035C_tsq365	0.607529	0.010943
YBL050W_tsq48	0.940470	0.008805
YBL076C_tsq275	0.948149	0.007336
YBL084C_tsq92	0.914308	0.007379
YBL097W_tsq510	0.580964	0.012365
YBL097W_tsq511	0.925709	0.028790
YBL105C_tsq535	1.027831	0.009465
YBL105C_tsq537	0.869047	0.010408
YBL105C_tsq538	0.671762	0.007336
YBL105C_tsq539	0.850812	0.006562
YBL105C_tsq541	0.899358	0.012155
YBR055C_tsq367	0.846816	0.010667
YBR055C_tsq455	1.063151	0.011028
YBR060C_tsq295	0.629416	0.013920
YBR060C_tsq309	0.733740	0.012672
YBR060C_tsq311	0.949786	0.006690
YBR060C_tsq331	NaN	NaN
YBR080C_tsq57	0.664933	0.019707
YBR087W_tsq887	0.994581	0.006333
YBR102C_tsq24	NaN	NaN
YBR109C_tsq154	0.855914	0.007813
YBR109C_tsq157	0.926909	0.006500
YBR123C_tsq568	0.929796	0.009952
YBR156C_tsq236	0.840254	0.008640
YBR160W_tsq150	0.923098	0.011712
YBR160W_tsq174	0.745960	0.011233
YBR160W_tsq175	0.948436	0.010341
YBR160W_tsq65	1.020549	0.006882
YBR193C_tsq741	0.780923	0.007975
YBR193C_tsq751	0.705144	0.017443
YBR196C_tsq94	0.760814	0.023349
YBR198C_tsq509	0.841480	0.018524
YBR198C_tsq512	0.519875	0.019589
YBR198C_tsq513	0.940503	0.016449
YBR211C_tsq716	0.855672	0.010902
YBR236C_tsq357	1.005775	0.011832
YBR236C_tsq78	0.880755	0.015568
YBR237W_tsq117	0.871448	0.006033
YBR247C_tsq542	0.863941	0.008580
YBR265W_tsq543	1.075940	0.006470
YCL059C_tsq326	NaN	NaN
YCR002C_tsq81	NaN	NaN
YCR002C_tsq84	NaN	NaN
YCR093W_tsq96	NaN	NaN
YDL003W_tsq62	1.072892	0.012506
YDL017W_tsq131	NaN	NaN
YDL017W_tsq880	0.933840	0.008288
YDL028C_tsq166	0.640739	0.032192
YDL028C_tsq167	0.998495	0.008519
YDL028C_tsq169	1.019159	0.008592
YDL028C_tsq170	NaN	NaN
YDL029W_tsq886	0.983155	0.008619
YDL030W_tsq597	0.982982	0.009203
YDL058W_tsq441	0.960775	0.008729
YDL064W_tsq370	0.996144	0.007690
YDL102W_tsq135	0.878134	0.010084
YDL102W_tsq17	0.642452	0.014532
YDL102W_tsq406	0.799539	0.017479
YDL103C_tsq859	0.918808	0.005885
YDL103C_tsq860	0.903609	0.012935
YDL126C_tsq179	NaN	NaN
YDL126C_tsq208	0.810928	0.012876
YDL126C_tsq209	0.672370	0.010097
YDL140C_tsq804	0.433279	0.013391
YDL143W_tsq729	0.557224	0.014718
YDL145C_tsq704	0.908433	0.009434
YDL164C_tsq36	1.013060	0.006255
YDL165W_tsq314	0.856816	0.009419
YDL195W_tsq852	0.993861	0.008669
YDL207W_tsq922	0.816721	0.012287
YDL207W_tsq923	0.576305	0.013177
YDL217C_tsq714	0.944658	0.010748
YDL220C_tsq881	0.645831	0.014662
YDL227C	1.000155	0.000557
YDR002W_tsq582	0.988036	0.005232
YDR013W_tsq583	0.743122	0.015269
YDR052C_tsq161	0.715774	0.006421
YDR052C_tsq163	1.016053	0.008229
YDR052C_tsq164	0.925111	0.008675
YDR054C_tsq308	0.906513	0.013618
YDR060W_tsq249	0.780645	0.008128
YDR062W_tsq575	1.009159	0.014857
YDR082W_tsq599	0.766977	0.010464
YDR087C_tsq181	0.529100	0.010252
YDR088C_tsq656	0.888102	0.012922
YDR088C_tsq657	0.730098	0.006571
YDR113C_tsq862	0.970654	0.008206
YDR141C_tsq854	0.765851	0.019542
YDR145W_tsq514	0.697666	0.006035
YDR145W_tsq515	0.571557	0.011622
YDR145W_tsq518	0.563773	0.008595
YDR164C_tsq28	0.862989	0.007803
YDR166C_tsq54	0.900988	0.010397
YDR168W_tsq315	0.882476	0.005861
YDR168W_tsq317	0.919616	0.008036
YDR170C_tsq47	0.977636	0.009773
YDR172W_tsq31	NaN	NaN
YDR180W_tsq69	1.169754	0.013304
YDR182W_tsq34	0.914134	0.009434
YDR182W_tsq413	0.978801	0.009916
YDR182W_tsq414	0.607846	0.011270
YDR189W_tsq251	1.002368	0.013451
YDR208W_tsq129	0.995916	0.021570
YDR212W_tsq448	0.798245	0.010208
YDR212W_tsq782	0.932874	0.007159
YDR228C_tsq679	0.586012	0.015185
YDR228C_tsq680	0.776029	0.020598
YDR228C_tsq685	0.709643	0.006865
YDR228C_tsq686	0.687366	0.007889
YDR238C_tsq721	0.973964	0.020164
YDR238C_tsq722	0.991419	0.007840
YDR243C_tsq574	0.903531	0.007773
YDR303C_tsq503	0.904798	0.007095
YDR311W_tsq701	0.383070	0.013319
YDR325W_tsq578	0.958546	0.007440
YDR331W_tsq371	0.662911	0.011590
YDR356W_tsq301	0.695397	0.028189
YDR361C_tsq580	0.916158	0.008811
YDR362C_tsq784	0.849787	0.019402
YDR373W_tsq399	0.681418	0.010491
YDR394W_tsq785	1.008240	0.009020
YDR473C_tsq50	0.978652	0.012311
YDR478W_tsq712	0.646182	0.007901
YEL002C_tsq581	NaN	NaN
YEL002C_tsq590	NaN	NaN
YEL019C_tsq533	NaN	NaN
YEL034W_tsq736	NaN	NaN
YEL034W_tsq737	NaN	NaN
YEL034W_tsq749	NaN	NaN
YEL034W_tsq750	NaN	NaN
YEL055C_tsq594	NaN	NaN
YEL055C_tsq595	NaN	NaN
YEL055C_tsq596	NaN	NaN
YER006W_tsq786	NaN	NaN
YER008C_tsq46	NaN	NaN
YER012W_tsq289	NaN	NaN
YER013W_tsq237	NaN	NaN
YER018C_tsq473	NaN	NaN
YER022W_tsq519	NaN	NaN
YER093C_tsq658	0.678225	0.013578
YER093C_tsq659	0.816888	0.009719
YER093C_tsq811	0.629822	0.013338
YER125W_tsq182	0.468839	0.019760
YER125W_tsq464	0.400685	0.016110
YER125W_tsq465	0.892605	0.007793
YER136W_tsq67	0.898987	0.007110
YER157W_tsq44	0.970840	0.006727
YER171W_tsq588	0.354900	0.018936
YFL008W_tsq321	0.807193	0.012995
YFL008W_tsq71	0.913346	0.006613
YFL009W_tsq334	0.743914	0.017542
YFL009W_tsq415	0.882882	0.006208
YFL009W_tsq878	0.912900	0.008229
YFL034C-B_tsq611	0.773446	0.017497
YFL037W_tsq254	1.039035	0.009448
YFL038C_tsq591	0.871529	0.008123
YFL039C_tsq136	0.914448	0.007500
YFL039C_tsq140	0.621404	0.010828
YFL039C_tsq141	0.578654	0.015650
YFL039C_tsq142	0.838582	0.010453
YFL039C_tsq215	0.874505	0.040238
YFL039C_tsq216	NaN	NaN
YFL039C_tsq218	0.379319	0.012839
YFL039C_tsq223	0.570379	0.017659
YFL039C_tsq64	0.838443	0.037014
YFL039C_tsq77	0.559032	0.012610
YFL039C_tsq903	0.805143	0.010334
YFL045C_tsq40	1.001438	0.006476
YFR004W_tsq521	0.773428	0.005691
YFR004W_tsq534	0.742415	0.008074
YFR005C_tsq700	0.541610	0.013017
YFR028C_tsq145	1.069989	0.009992
YFR028C_tsq416	0.880048	0.008708
YFR031C_tsq522	0.310980	0.018075
YFR036W_tsq91	1.002957	0.005019
YFR051C_tsq823	0.934259	0.009424
YFR052W_tsq405	0.522875	0.010772
YGL001C_tsq742	1.019895	0.013471
YGL022W_tsq544	0.677156	0.014870
YGL022W_tsq551	0.502847	0.014326
YGL022W_tsq790	0.333316	0.011159
YGL044C_tsq652	0.830047	0.006823
YGL048C_tsq910	0.688336	0.018132
YGL055W_tsq506	0.708062	0.025136
YGL061C_tsq239	0.759958	0.011263
YGL065C_tsq461	0.816581	0.007200
YGL093W_tsq446	0.935591	0.008286
YGL093W_tsq824	0.863911	0.008191
YGL097W_tsq958	0.608077	0.018590
YGL098W_tsq592	1.011012	0.011174
YGL112C_tsq608	0.654494	0.011855
YGL116W_tsq368	0.977093	0.012509
YGL116W_tsq417	0.990310	0.006868
YGL120C_tsq607	0.790473	0.008770
YGL130W_tsq355	0.723125	0.015671
YGL130W_tsq358	0.664686	0.012691
YGL137W_tsq546	NaN	NaN
YGL145W_tsq271	0.722636	0.038740
YGL155W_tsq333	0.957180	0.010268
YGL233W_tsq43	0.992118	0.006808
YGR006W_tsq430	0.478597	0.013437
YGR006W_tsq434	0.463403	0.012753
YGR009C_tsq60	0.886501	0.009912
YGR048W_tsq677	0.826641	0.015864
YGR075C_tsq480	1.061725	0.009638
YGR091W_tsq400	0.938333	0.007537
YGR091W_tsq472	0.926078	0.009914
YGR092W_tsq158	0.975575	0.008312
YGR092W_tsq159	0.950699	0.008368
YGR099W_tsq604	1.017129	0.007567
YGR099W_tsq941	0.973588	0.008743
YGR103W_tsq447	0.618745	0.009832
YGR113W_tsq240	0.877735	0.010438
YGR113W_tsq243	NaN	NaN
YGR113W_tsq245	0.421882	0.016870
YGR119C_tsq957	0.601334	0.010076
YGR120C_tsq187	1.034002	0.008388
YGR140W_tsq133	0.979605	0.008969
YGR140W_tsq221	1.050136	0.007649
YGR140W_tsq79	0.727604	0.016571
YGR156W_tsq477	0.789056	0.015058
YGR156W_tsq835	0.815679	0.008870
YGR179C_tsq227	0.852071	0.010580
YGR185C_tsq290	0.942877	0.009165
YGR211W_tsq547	0.665082	0.007122
YGR216C_tsq548	0.971280	0.006588
YGR245C_tsq523	0.606630	0.018167
YGR264C_tsq27	0.861677	0.007674
YGR274C_tsq524	0.879292	0.010692
YGR274C_tsq525	0.807254	0.008314
YHR007C_tsq14	1.041085	0.010529
YHR024C_tsq526	0.720573	0.025997
YHR069C_tsq724	0.489209	0.013907
YHR083W_tsq493	1.027412	0.007776
YHR107C_tsq33	0.923843	0.012155
YHR107C_tsq53	0.992122	0.010544
YHR166C_tsq89	0.924756	0.013211
YHR166C_tsq90	0.806272	0.036802
YHR186C_tsq291	0.973482	0.007565
YHR191C_tsq323	0.976655	0.006182
YIL046W_tsq939	0.861925	0.016227
YIL046W_tsq940	0.599662	0.009365
YIL048W_tsq188	0.609806	0.010063
YIL062C_tsq888	0.648041	0.010205
YIL068C_tsq41	0.668316	0.009832
YIL109C_tsq189	0.988116	0.006734
YIL118W_tsq654	0.941127	0.008832
YIL118W_tsq836	0.714826	0.004956
YIL126W_tsq934	0.699936	0.015790
YIL144W_tsq246	0.866281	0.011263
YIL150C_tsq110	0.941953	0.008140
YIL150C_tsq458	0.731510	0.012622
YIR006C_tsq353	0.628631	0.014127
YIR008C_tsq340	0.634283	0.030689
YIR010W_tsq435	1.058417	0.006326
YIR010W_tsq436	0.956696	0.008185
YIR022W_tsq318	0.816907	0.011296
YJL002C_tsq735	0.912534	0.009789
YJL005W_tsq354	0.886987	0.011690
YJL050W_tsq431	0.775221	0.015056
YJL074C_tsq259	0.891147	0.005916
YJL074C_tsq63	0.983775	0.009231
YJL085W_tsq856	0.793229	0.007973
YJL091C_tsq655	0.775967	0.012094
YJL104W_tsq499	0.794984	0.017489
YJL125C_tsq620	0.799017	0.022334
YJL194W_tsq35	0.704868	0.021443
YJL203W_tsq401	0.911171	0.005888
YJR045C_tsq328	0.683037	0.013899
YJR057W_tsq22	0.512275	0.015679
YJR057W_tsq407	0.758424	0.012305
YJR065C_tsq296	0.850909	0.008706
YJR065C_tsq299	0.850320	0.013105
YJR068W_tsq342	0.868332	0.006315
YJR076C_tsq126	0.826926	0.021171
YJR076C_tsq356	0.910218	0.010380
YJR076C_tsq74	0.626961	0.014603
YJR076C_tsq75	0.503185	0.018732
YJR076C_tsq76	0.995583	0.008180
YJR112W_tsq438	0.985495	0.005896
YJR112W_tsq440	1.001135	0.008977
YKL022C_tsq883	1.037439	0.009142
YKL045W_tsq19	0.684583	0.012802
YKL049C_tsq347	0.979437	0.011428
YKL089W_tsq113	0.899728	0.008396
YKL125W_tsq527	0.856115	0.013312
YKL172W_tsq529	0.908221	0.007720
YKL173W_tsq621	0.812790	0.010189
YKL173W_tsq622	0.818236	0.009683
YKL193C_tsq572	0.976958	0.005947
YKL203C_tsq398	0.959288	0.007206
YKL203C_tsq838	0.823032	0.009819
YKR002W_tsq194	0.816482	0.015218
YKR008W_tsq498	0.752482	0.012531
YKR062W_tsq692	0.547925	0.013982
YKR086W_tsq598	0.916331	0.006356
YKR086W_tsq644	0.866776	0.010949
YLL003W_tsq475	1.018761	0.004467
YLL004W_tsq351	0.868920	0.008015
YLL031C_tsq196	0.878560	0.004481
YLL031C_tsq197	0.821875	0.012705
YLL036C_tsq247	0.691280	0.020688
YLL050C_tsq234	1.007924	0.009516
YLL050C_tsq248	0.754718	0.018910
YLR005W_tsq752	0.665007	0.007401
YLR008C_tsq501	0.840282	0.011412
YLR026C_tsq198	0.409010	0.018681
YLR045C_tsq545	0.853110	0.010700
YLR045C_tsq550	0.991014	0.007983
YLR045C_tsq555	0.914304	0.009527
YLR066W_tsq623	1.010504	0.008516
YLR078C_tsq199	0.605373	0.009615
YLR086W_tsq264	0.438927	0.012424
YLR088W_tsq207	0.820498	0.013808
YLR103C_tsq694	0.974651	0.012288
YLR105C_tsq676	1.034977	0.006316
YLR116W_tsq855	0.477283	0.025186
YLR127C_tsq262	1.013312	0.006835
YLR166C_tsq66	0.854702	0.012875
YLR195C_tsq690	0.773302	0.010375
YLR208W_tsq55	0.766989	0.006156
YLR215C_tsq938	1.046381	0.005552
YLR229C_tsq29	1.018244	0.007093
YLR249W_tsq584	0.371068	0.015480
YLR268W_tsq121	0.744293	0.009568
YLR268W_tsq313	0.865962	0.007828
YLR272C_tsq432	0.740215	0.006663
YLR274W_tsq403	0.900954	0.008670
YLR298C_tsq632	0.858449	0.018298
YLR298C_tsq842	0.458619	0.011185
YLR298C_tsq844	0.833542	0.009874
YLR310C_tsq32	0.785112	0.009143
YLR314C_tsq130	0.896827	0.016973
YLR314C_tsq885	0.956959	0.014365
YLR321C_tsq955	0.614518	0.010655
YLR347C_tsq228	0.983688	0.004111
YLR378C_tsq213	0.736416	0.010814
YLR383W_tsq747	0.970378	0.006345
YLR397C_tsq266	0.551359	0.014512
YLR440C_tsq726	1.004128	0.009823
YLR459W_tsq200	0.975634	0.007768
YLR459W_tsq202	0.956311	0.006203
YML046W_tsq494	0.238109	0.005915
YML069W_tsq629	0.798946	0.011810
YML069W_tsq846	0.689891	0.028337
YML114C_tsq695	0.928851	0.009177
YML130C_tsq203	0.949570	0.008573
YMR005W_tsq945	0.939672	0.009392
YMR013C_tsq422	1.003156	0.006366
YMR028W_tsq697	0.873941	0.011482
YMR033W_tsq495	0.828148	0.005965
YMR079W_tsq56	1.034564	0.006333
YMR094W_tsq51	0.960675	0.012856
YMR112C_tsq799	0.549767	0.011260
YMR117C_tsq303	0.897043	0.008172
YMR168C_tsq294	0.603851	0.012127
YMR197C_tsq634	0.917149	0.008456
YMR197C_tsq635	0.802560	0.011855
YMR220W_tsq320	0.924738	0.008680
YMR227C_tsq638	0.962158	0.008318
YMR235C_tsq118	0.638372	0.017719
YMR235C_tsq172	0.739451	0.012786
YMR236W_tsq730	0.593236	0.012825
YMR239C_tsq673	0.931794	0.007467
YMR239C_tsq674	0.688961	0.013253
YMR240C_tsq639	0.977596	0.013330
YMR277W_tsq426	0.713980	0.012522
YMR296C_tsq600	0.894294	0.009435
YMR308C_tsq683	0.711936	0.024965
YNL006W_tsq467	0.978006	0.013359
YNL061W_tsq624	0.623270	0.010944
YNL061W_tsq627	0.338207	0.014280
YNL061W_tsq630	0.351415	0.013043
YNL062C_tsq442	0.977506	0.008832
YNL075W_tsq556	NaN	NaN
YNL102W_tsq343	0.799792	0.012112
YNL102W_tsq344	0.618024	0.013788
YNL102W_tsq346	0.671956	0.016955
YNL102W_tsq362	0.870993	0.009139
YNL118C_tsq743	1.008932	0.015684
YNL138W_tsq675	NaN	NaN
YNL222W_tsq905	NaN	NaN
YNL258C_tsq418	NaN	NaN
YNL262W_tsq20	NaN	NaN
YNR003C_tsq640	0.664302	0.010151
YNR011C_tsq338	0.768092	0.005894
YNR026C_tsq305	0.595189	0.014902
YNR026C_tsq52	0.522725	0.018066
YNR035C_tsq470	0.985371	0.010655
YNR035C_tsq471	0.845940	0.007634
YNR043W_tsq828	0.704691	0.007728
YNR053C_tsq479	0.554186	0.008952
YOL034W_tsq727	0.971001	0.007342
YOL069W_tsq755	0.987639	0.014611
YOL094C_tsq171	0.884973	0.007889
